month,day,sta,flow
2,20,Sta61,1
2,20,Sta62,1
2,20,Sta63,11
2,20,Sta64,2
2,20,Sta67,4
2,20,Sta68,2
2,20,Sta70,3
2,20,Sta72,2
2,20,Sta73,1
2,20,Sta74,5
2,20,Sta76,1
2,20,Sta80,3
2,20,Sta82,1
2,20,Sta83,1
2,20,Sta84,3
2,20,Sta85,1
2,20,Sta87,7
2,20,Sta88,5
2,20,Sta90,1
2,20,Sta92,2
2,20,Sta94,1
2,20,Sta95,1
2,20,Sta99,4
2,21,Sta1,2
2,21,Sta100,2
2,21,Sta103,2
2,21,Sta104,5
2,21,Sta106,1
2,21,Sta107,1
2,21,Sta108,2
2,21,Sta109,2
2,21,Sta111,2
2,21,Sta113,2
2,21,Sta114,2
2,21,Sta115,2
2,21,Sta117,2
2,21,Sta118,1
2,21,Sta119,1
2,21,Sta12,2
2,21,Sta120,1
2,21,Sta122,2
2,21,Sta123,2
2,21,Sta124,1
2,21,Sta127,4
2,21,Sta129,2
2,21,Sta130,2
2,21,Sta134,19
2,21,Sta135,5
2,21,Sta136,3
2,21,Sta137,2
2,21,Sta141,1
2,21,Sta144,1
2,21,Sta145,2
2,21,Sta146,3
2,21,Sta150,1
2,21,Sta151,2
2,21,Sta153,3
2,21,Sta154,1
2,21,Sta156,1
2,21,Sta157,2
2,21,Sta158,1
2,21,Sta160,1
2,21,Sta161,1
2,21,Sta162,3
2,21,Sta163,1
2,21,Sta164,1
2,21,Sta167,4
2,21,Sta168,1
2,21,Sta18,2
2,21,Sta20,1
2,21,Sta22,3
2,21,Sta23,2
2,21,Sta25,1
2,21,Sta27,2
2,21,Sta28,2
2,21,Sta31,3
2,21,Sta32,1
2,21,Sta34,2
2,21,Sta35,2
2,21,Sta36,1
2,21,Sta39,1
2,21,Sta40,1
2,21,Sta41,2
2,21,Sta42,2
2,21,Sta44,1
2,21,Sta46,1
2,21,Sta47,8
2,21,Sta48,1
2,21,Sta49,1
2,21,Sta5,5
2,21,Sta50,1
2,21,Sta51,1
2,21,Sta52,1
2,21,Sta53,1
2,21,Sta54,1
2,21,Sta55,1
2,21,Sta56,1
2,21,Sta59,1
2,21,Sta6,2
2,21,Sta61,4
2,21,Sta63,8
2,21,Sta64,2
2,21,Sta65,1
2,21,Sta67,1
2,21,Sta68,1
2,21,Sta70,3
2,21,Sta72,1
2,21,Sta74,6
2,21,Sta76,2
2,21,Sta78,1
2,21,Sta79,2
2,21,Sta80,1
2,21,Sta82,1
2,21,Sta83,4
2,21,Sta84,1
2,21,Sta85,2
2,21,Sta86,1
2,21,Sta87,7
2,21,Sta88,6
2,21,Sta94,2
2,21,Sta95,1
2,21,Sta97,2
2,21,Sta99,1
2,22,Sta1,2
2,22,Sta10,1
2,22,Sta100,1
2,22,Sta103,1
2,22,Sta104,1
2,22,Sta105,1
2,22,Sta107,3
2,22,Sta108,1
2,22,Sta109,2
2,22,Sta11,2
2,22,Sta110,2
2,22,Sta111,5
2,22,Sta113,1
2,22,Sta114,2
2,22,Sta115,4
2,22,Sta117,1
2,22,Sta118,2
2,22,Sta12,1
2,22,Sta121,1
2,22,Sta122,2
2,22,Sta123,4
2,22,Sta124,1
2,22,Sta125,1
2,22,Sta127,3
2,22,Sta129,3
2,22,Sta130,1
2,22,Sta132,1
2,22,Sta133,1
2,22,Sta134,30
2,22,Sta135,1
2,22,Sta136,4
2,22,Sta137,4
2,22,Sta140,1
2,22,Sta141,3
2,22,Sta144,2
2,22,Sta145,2
2,22,Sta146,5
2,22,Sta147,1
2,22,Sta148,1
2,22,Sta15,1
2,22,Sta151,1
2,22,Sta152,1
2,22,Sta153,3
2,22,Sta154,1
2,22,Sta158,1
2,22,Sta159,1
2,22,Sta161,1
2,22,Sta162,3
2,22,Sta163,2
2,22,Sta165,1
2,22,Sta167,2
2,22,Sta168,1
2,22,Sta18,1
2,22,Sta20,3
2,22,Sta22,3
2,22,Sta23,3
2,22,Sta24,1
2,22,Sta25,2
2,22,Sta27,2
2,22,Sta28,2
2,22,Sta29,2
2,22,Sta31,2
2,22,Sta34,3
2,22,Sta35,1
2,22,Sta36,1
2,22,Sta37,1
2,22,Sta39,1
2,22,Sta41,3
2,22,Sta43,1
2,22,Sta44,1
2,22,Sta46,2
2,22,Sta47,1
2,22,Sta48,1
2,22,Sta49,2
2,22,Sta5,7
2,22,Sta51,1
2,22,Sta52,2
2,22,Sta54,1
2,22,Sta55,2
2,22,Sta56,2
2,22,Sta59,1
2,22,Sta61,3
2,22,Sta63,7
2,22,Sta64,2
2,22,Sta65,1
2,22,Sta66,1
2,22,Sta67,3
2,22,Sta68,1
2,22,Sta70,1
2,22,Sta74,1
2,22,Sta77,2
2,22,Sta78,1
2,22,Sta79,2
2,22,Sta82,1
2,22,Sta83,1
2,22,Sta84,3
2,22,Sta86,1
2,22,Sta87,5
2,22,Sta88,9
2,22,Sta90,1
2,22,Sta92,1
2,22,Sta99,1
2,23,Sta1,2
2,23,Sta100,1
2,23,Sta101,1
2,23,Sta104,6
2,23,Sta105,1
2,23,Sta106,1
2,23,Sta107,2
2,23,Sta108,2
2,23,Sta109,1
2,23,Sta113,3
2,23,Sta114,4
2,23,Sta115,6
2,23,Sta117,2
2,23,Sta118,1
2,23,Sta12,1
2,23,Sta120,3
2,23,Sta121,1
2,23,Sta122,1
2,23,Sta123,4
2,23,Sta124,1
2,23,Sta125,2
2,23,Sta127,2
2,23,Sta129,1
2,23,Sta132,1
2,23,Sta134,34
2,23,Sta135,2
2,23,Sta136,7
2,23,Sta137,3
2,23,Sta138,1
2,23,Sta14,1
2,23,Sta141,3
2,23,Sta143,1
2,23,Sta145,2
2,23,Sta146,4
2,23,Sta148,1
2,23,Sta151,2
2,23,Sta152,1
2,23,Sta153,2
2,23,Sta154,1
2,23,Sta157,3
2,23,Sta158,1
2,23,Sta160,3
2,23,Sta161,1
2,23,Sta162,2
2,23,Sta165,1
2,23,Sta167,4
2,23,Sta168,2
2,23,Sta18,1
2,23,Sta20,3
2,23,Sta21,1
2,23,Sta22,3
2,23,Sta23,1
2,23,Sta25,3
2,23,Sta29,2
2,23,Sta31,1
2,23,Sta32,1
2,23,Sta34,1
2,23,Sta35,4
2,23,Sta36,2
2,23,Sta37,1
2,23,Sta40,1
2,23,Sta41,2
2,23,Sta42,4
2,23,Sta44,2
2,23,Sta47,1
2,23,Sta49,3
2,23,Sta5,4
2,23,Sta53,2
2,23,Sta54,1
2,23,Sta61,4
2,23,Sta63,7
2,23,Sta64,3
2,23,Sta65,2
2,23,Sta67,2
2,23,Sta68,2
2,23,Sta70,1
2,23,Sta74,1
2,23,Sta76,1
2,23,Sta77,1
2,23,Sta78,1
2,23,Sta79,2
2,23,Sta80,1
2,23,Sta84,1
2,23,Sta85,1
2,23,Sta87,10
2,23,Sta88,5
2,23,Sta90,3
2,23,Sta94,1
2,23,Sta95,1
2,23,Sta97,1
2,23,Sta99,2
2,24,Sta1,1
2,24,Sta103,1
2,24,Sta104,3
2,24,Sta107,3
2,24,Sta108,2
2,24,Sta109,1
2,24,Sta11,1
2,24,Sta110,1
2,24,Sta111,1
2,24,Sta114,3
2,24,Sta115,5
2,24,Sta117,3
2,24,Sta118,1
2,24,Sta119,3
2,24,Sta12,4
2,24,Sta120,2
2,24,Sta121,4
2,24,Sta122,5
2,24,Sta123,5
2,24,Sta125,1
2,24,Sta127,4
2,24,Sta129,1
2,24,Sta130,4
2,24,Sta131,1
2,24,Sta132,1
2,24,Sta134,28
2,24,Sta135,4
2,24,Sta136,1
2,24,Sta137,2
2,24,Sta138,1
2,24,Sta140,1
2,24,Sta141,2
2,24,Sta143,1
2,24,Sta144,1
2,24,Sta145,3
2,24,Sta146,7
2,24,Sta15,1
2,24,Sta150,1
2,24,Sta153,2
2,24,Sta154,3
2,24,Sta156,2
2,24,Sta157,1
2,24,Sta158,1
2,24,Sta16,1
2,24,Sta161,1
2,24,Sta162,6
2,24,Sta163,1
2,24,Sta167,5
2,24,Sta168,1
2,24,Sta17,1
2,24,Sta18,1
2,24,Sta2,1
2,24,Sta20,5
2,24,Sta22,4
2,24,Sta23,2
2,24,Sta25,2
2,24,Sta26,1
2,24,Sta27,2
2,24,Sta28,3
2,24,Sta29,2
2,24,Sta31,1
2,24,Sta32,3
2,24,Sta33,1
2,24,Sta34,1
2,24,Sta35,3
2,24,Sta36,1
2,24,Sta4,1
2,24,Sta40,1
2,24,Sta41,8
2,24,Sta42,8
2,24,Sta44,3
2,24,Sta46,1
2,24,Sta47,4
2,24,Sta48,1
2,24,Sta49,2
2,24,Sta5,10
2,24,Sta52,2
2,24,Sta54,1
2,24,Sta55,3
2,24,Sta56,2
2,24,Sta57,2
2,24,Sta59,1
2,24,Sta61,2
2,24,Sta63,10
2,24,Sta64,5
2,24,Sta67,5
2,24,Sta68,4
2,24,Sta70,2
2,24,Sta72,3
2,24,Sta73,1
2,24,Sta74,3
2,24,Sta76,3
2,24,Sta79,1
2,24,Sta80,4
2,24,Sta83,2
2,24,Sta84,1
2,24,Sta85,1
2,24,Sta87,5
2,24,Sta88,4
2,24,Sta90,1
2,24,Sta93,1
2,24,Sta94,4
2,24,Sta95,1
2,24,Sta97,1
2,24,Sta98,1
2,24,Sta99,4
2,25,Sta1,1
2,25,Sta100,2
2,25,Sta101,1
2,25,Sta103,1
2,25,Sta104,4
2,25,Sta105,1
2,25,Sta107,3
2,25,Sta108,2
2,25,Sta109,3
2,25,Sta111,1
2,25,Sta113,3
2,25,Sta114,1
2,25,Sta115,3
2,25,Sta117,4
2,25,Sta118,2
2,25,Sta119,1
2,25,Sta12,2
2,25,Sta120,2
2,25,Sta121,3
2,25,Sta122,5
2,25,Sta123,3
2,25,Sta124,1
2,25,Sta125,3
2,25,Sta127,9
2,25,Sta129,4
2,25,Sta130,4
2,25,Sta132,3
2,25,Sta134,24
2,25,Sta135,3
2,25,Sta136,4
2,25,Sta137,3
2,25,Sta138,1
2,25,Sta141,3
2,25,Sta142,3
2,25,Sta143,1
2,25,Sta144,1
2,25,Sta145,2
2,25,Sta146,8
2,25,Sta148,1
2,25,Sta15,1
2,25,Sta151,1
2,25,Sta152,1
2,25,Sta153,1
2,25,Sta154,4
2,25,Sta156,1
2,25,Sta157,3
2,25,Sta158,7
2,25,Sta159,1
2,25,Sta16,1
2,25,Sta160,1
2,25,Sta161,1
2,25,Sta162,2
2,25,Sta163,2
2,25,Sta164,2
2,25,Sta165,1
2,25,Sta167,2
2,25,Sta168,2
2,25,Sta17,1
2,25,Sta18,2
2,25,Sta20,6
2,25,Sta22,2
2,25,Sta23,2
2,25,Sta25,4
2,25,Sta26,2
2,25,Sta28,3
2,25,Sta29,2
2,25,Sta31,1
2,25,Sta32,1
2,25,Sta34,1
2,25,Sta35,1
2,25,Sta36,3
2,25,Sta37,1
2,25,Sta39,1
2,25,Sta40,1
2,25,Sta41,4
2,25,Sta42,8
2,25,Sta44,3
2,25,Sta47,6
2,25,Sta48,1
2,25,Sta49,4
2,25,Sta5,6
2,25,Sta50,1
2,25,Sta54,1
2,25,Sta55,2
2,25,Sta56,2
2,25,Sta59,1
2,25,Sta61,2
2,25,Sta63,13
2,25,Sta64,4
2,25,Sta66,1
2,25,Sta68,2
2,25,Sta69,1
2,25,Sta70,3
2,25,Sta72,4
2,25,Sta74,4
2,25,Sta77,2
2,25,Sta79,1
2,25,Sta8,1
2,25,Sta80,3
2,25,Sta82,1
2,25,Sta83,2
2,25,Sta84,2
2,25,Sta87,7
2,25,Sta88,11
2,25,Sta90,2
2,25,Sta91,1
2,25,Sta92,2
2,25,Sta94,2
2,25,Sta95,1
2,25,Sta98,2
2,25,Sta99,5
2,26,Sta103,1
2,26,Sta104,3
2,26,Sta105,1
2,26,Sta106,1
2,26,Sta107,7
2,26,Sta108,5
2,26,Sta109,2
2,26,Sta11,1
2,26,Sta111,1
2,26,Sta113,4
2,26,Sta114,1
2,26,Sta115,10
2,26,Sta117,4
2,26,Sta118,1
2,26,Sta119,2
2,26,Sta12,2
2,26,Sta120,5
2,26,Sta121,5
2,26,Sta122,4
2,26,Sta123,2
2,26,Sta124,1
2,26,Sta125,1
2,26,Sta127,5
2,26,Sta129,8
2,26,Sta130,4
2,26,Sta131,1
2,26,Sta132,3
2,26,Sta133,1
2,26,Sta134,33
2,26,Sta135,4
2,26,Sta136,6
2,26,Sta137,2
2,26,Sta138,1
2,26,Sta139,1
2,26,Sta140,1
2,26,Sta141,2
2,26,Sta142,3
2,26,Sta143,1
2,26,Sta144,2
2,26,Sta145,3
2,26,Sta146,6
2,26,Sta148,3
2,26,Sta149,2
2,26,Sta15,3
2,26,Sta153,3
2,26,Sta154,2
2,26,Sta157,3
2,26,Sta158,1
2,26,Sta160,4
2,26,Sta161,2
2,26,Sta162,7
2,26,Sta163,1
2,26,Sta164,1
2,26,Sta167,9
2,26,Sta168,2
2,26,Sta17,3
2,26,Sta18,1
2,26,Sta20,8
2,26,Sta22,3
2,26,Sta23,2
2,26,Sta25,3
2,26,Sta26,2
2,26,Sta28,2
2,26,Sta29,5
2,26,Sta3,1
2,26,Sta31,2
2,26,Sta32,4
2,26,Sta33,1
2,26,Sta35,3
2,26,Sta36,2
2,26,Sta39,1
2,26,Sta40,2
2,26,Sta41,9
2,26,Sta42,7
2,26,Sta43,1
2,26,Sta44,3
2,26,Sta47,4
2,26,Sta48,2
2,26,Sta49,4
2,26,Sta5,7
2,26,Sta50,2
2,26,Sta54,5
2,26,Sta55,1
2,26,Sta56,4
2,26,Sta60,3
2,26,Sta61,2
2,26,Sta63,11
2,26,Sta64,2
2,26,Sta65,2
2,26,Sta67,5
2,26,Sta68,2
2,26,Sta70,3
2,26,Sta72,2
2,26,Sta73,1
2,26,Sta74,4
2,26,Sta76,2
2,26,Sta77,1
2,26,Sta78,1
2,26,Sta79,1
2,26,Sta80,2
2,26,Sta83,1
2,26,Sta84,3
2,26,Sta85,3
2,26,Sta87,10
2,26,Sta88,13
2,26,Sta90,2
2,26,Sta91,1
2,26,Sta92,2
2,26,Sta93,4
2,26,Sta94,3
2,26,Sta95,1
2,26,Sta97,1
2,26,Sta99,5
2,27,Sta1,3
2,27,Sta100,1
2,27,Sta103,1
2,27,Sta104,4
2,27,Sta106,2
2,27,Sta107,6
2,27,Sta108,7
2,27,Sta11,2
2,27,Sta111,2
2,27,Sta113,4
2,27,Sta114,2
2,27,Sta115,11
2,27,Sta117,4
2,27,Sta118,3
2,27,Sta119,2
2,27,Sta12,4
2,27,Sta120,3
2,27,Sta121,2
2,27,Sta122,2
2,27,Sta123,2
2,27,Sta125,2
2,27,Sta127,4
2,27,Sta128,1
2,27,Sta129,2
2,27,Sta130,3
2,27,Sta132,1
2,27,Sta133,2
2,27,Sta134,28
2,27,Sta135,3
2,27,Sta136,6
2,27,Sta137,2
2,27,Sta138,1
2,27,Sta139,1
2,27,Sta14,1
2,27,Sta141,3
2,27,Sta142,2
2,27,Sta143,3
2,27,Sta144,2
2,27,Sta145,2
2,27,Sta146,9
2,27,Sta147,1
2,27,Sta148,1
2,27,Sta15,1
2,27,Sta150,2
2,27,Sta153,2
2,27,Sta154,3
2,27,Sta156,1
2,27,Sta157,2
2,27,Sta158,3
2,27,Sta159,1
2,27,Sta16,1
2,27,Sta160,1
2,27,Sta162,7
2,27,Sta166,1
2,27,Sta167,4
2,27,Sta17,2
2,27,Sta20,8
2,27,Sta21,2
2,27,Sta22,3
2,27,Sta23,2
2,27,Sta25,5
2,27,Sta26,1
2,27,Sta27,2
2,27,Sta28,5
2,27,Sta29,4
2,27,Sta31,1
2,27,Sta32,3
2,27,Sta35,3
2,27,Sta36,3
2,27,Sta37,1
2,27,Sta38,1
2,27,Sta39,1
2,27,Sta40,4
2,27,Sta41,9
2,27,Sta42,8
2,27,Sta44,3
2,27,Sta46,1
2,27,Sta47,6
2,27,Sta49,5
2,27,Sta5,7
2,27,Sta50,2
2,27,Sta53,1
2,27,Sta54,6
2,27,Sta55,1
2,27,Sta56,2
2,27,Sta59,2
2,27,Sta60,1
2,27,Sta61,5
2,27,Sta63,15
2,27,Sta64,4
2,27,Sta65,2
2,27,Sta66,1
2,27,Sta67,4
2,27,Sta68,4
2,27,Sta69,1
2,27,Sta70,3
2,27,Sta71,1
2,27,Sta72,2
2,27,Sta74,5
2,27,Sta76,1
2,27,Sta77,1
2,27,Sta78,1
2,27,Sta79,2
2,27,Sta80,2
2,27,Sta83,2
2,27,Sta84,2
2,27,Sta85,2
2,27,Sta86,1
2,27,Sta87,7
2,27,Sta88,11
2,27,Sta92,1
2,27,Sta94,3
2,27,Sta95,1
2,27,Sta98,2
2,27,Sta99,5
2,28,Sta1,2
2,28,Sta100,3
2,28,Sta101,4
2,28,Sta103,2
2,28,Sta104,6
2,28,Sta105,1
2,28,Sta106,1
2,28,Sta107,5
2,28,Sta108,6
2,28,Sta109,1
2,28,Sta11,1
2,28,Sta110,1
2,28,Sta113,2
2,28,Sta114,4
2,28,Sta115,6
2,28,Sta117,3
2,28,Sta118,6
2,28,Sta119,3
2,28,Sta12,6
2,28,Sta120,8
2,28,Sta121,2
2,28,Sta122,8
2,28,Sta123,4
2,28,Sta125,4
2,28,Sta127,4
2,28,Sta129,4
2,28,Sta13,1
2,28,Sta130,8
2,28,Sta131,1
2,28,Sta132,3
2,28,Sta133,2
2,28,Sta134,22
2,28,Sta135,7
2,28,Sta136,5
2,28,Sta141,2
2,28,Sta142,6
2,28,Sta143,5
2,28,Sta144,1
2,28,Sta145,1
2,28,Sta146,8
2,28,Sta15,1
2,28,Sta151,1
2,28,Sta153,5
2,28,Sta154,1
2,28,Sta156,2
2,28,Sta157,4
2,28,Sta158,2
2,28,Sta159,1
2,28,Sta160,3
2,28,Sta161,1
2,28,Sta162,11
2,28,Sta163,1
2,28,Sta165,1
2,28,Sta167,7
2,28,Sta168,5
2,28,Sta17,2
2,28,Sta18,1
2,28,Sta2,1
2,28,Sta20,8
2,28,Sta21,1
2,28,Sta22,4
2,28,Sta23,3
2,28,Sta25,4
2,28,Sta26,1
2,28,Sta27,2
2,28,Sta28,7
2,28,Sta29,5
2,28,Sta31,3
2,28,Sta32,3
2,28,Sta33,1
2,28,Sta34,3
2,28,Sta35,5
2,28,Sta36,2
2,28,Sta40,3
2,28,Sta41,11
2,28,Sta42,6
2,28,Sta43,1
2,28,Sta44,2
2,28,Sta47,8
2,28,Sta49,2
2,28,Sta5,7
2,28,Sta50,1
2,28,Sta53,1
2,28,Sta54,4
2,28,Sta55,1
2,28,Sta56,2
2,28,Sta59,1
2,28,Sta61,4
2,28,Sta63,11
2,28,Sta64,2
2,28,Sta66,1
2,28,Sta67,3
2,28,Sta68,2
2,28,Sta69,1
2,28,Sta70,5
2,28,Sta72,2
2,28,Sta74,4
2,28,Sta75,2
2,28,Sta76,4
2,28,Sta79,2
2,28,Sta80,5
2,28,Sta83,4
2,28,Sta84,1
2,28,Sta85,4
2,28,Sta86,3
2,28,Sta87,10
2,28,Sta88,14
2,28,Sta90,4
2,28,Sta91,1
2,28,Sta92,2
2,28,Sta94,3
2,28,Sta95,4
2,28,Sta98,2
2,28,Sta99,4
3,1,Sta1,2
3,1,Sta100,1
3,1,Sta101,1
3,1,Sta104,6
3,1,Sta106,1
3,1,Sta107,6
3,1,Sta108,9
3,1,Sta109,3
3,1,Sta110,4
3,1,Sta111,3
3,1,Sta114,4
3,1,Sta115,8
3,1,Sta117,3
3,1,Sta118,1
3,1,Sta119,2
3,1,Sta12,4
3,1,Sta120,2
3,1,Sta121,2
3,1,Sta122,10
3,1,Sta123,1
3,1,Sta124,2
3,1,Sta125,3
3,1,Sta127,1
3,1,Sta129,3
3,1,Sta130,3
3,1,Sta132,3
3,1,Sta133,1
3,1,Sta134,41
3,1,Sta135,3
3,1,Sta136,4
3,1,Sta137,6
3,1,Sta138,1
3,1,Sta141,1
3,1,Sta142,4
3,1,Sta143,3
3,1,Sta144,1
3,1,Sta146,9
3,1,Sta148,1
3,1,Sta149,1
3,1,Sta15,3
3,1,Sta151,2
3,1,Sta152,1
3,1,Sta153,1
3,1,Sta154,4
3,1,Sta157,1
3,1,Sta158,1
3,1,Sta16,1
3,1,Sta160,3
3,1,Sta161,1
3,1,Sta162,2
3,1,Sta163,2
3,1,Sta165,1
3,1,Sta166,3
3,1,Sta17,2
3,1,Sta18,1
3,1,Sta2,1
3,1,Sta20,4
3,1,Sta21,1
3,1,Sta22,4
3,1,Sta23,1
3,1,Sta25,4
3,1,Sta26,1
3,1,Sta27,3
3,1,Sta28,8
3,1,Sta29,4
3,1,Sta32,3
3,1,Sta33,1
3,1,Sta34,2
3,1,Sta35,5
3,1,Sta36,3
3,1,Sta39,2
3,1,Sta40,4
3,1,Sta41,9
3,1,Sta42,7
3,1,Sta44,2
3,1,Sta46,3
3,1,Sta47,4
3,1,Sta49,2
3,1,Sta5,8
3,1,Sta50,2
3,1,Sta52,1
3,1,Sta53,2
3,1,Sta54,4
3,1,Sta56,1
3,1,Sta59,2
3,1,Sta6,1
3,1,Sta60,1
3,1,Sta61,6
3,1,Sta63,11
3,1,Sta64,5
3,1,Sta65,3
3,1,Sta67,5
3,1,Sta68,3
3,1,Sta69,1
3,1,Sta70,4
3,1,Sta72,2
3,1,Sta74,6
3,1,Sta75,1
3,1,Sta76,3
3,1,Sta77,3
3,1,Sta79,2
3,1,Sta80,4
3,1,Sta83,4
3,1,Sta84,1
3,1,Sta85,1
3,1,Sta86,1
3,1,Sta87,14
3,1,Sta88,11
3,1,Sta90,2
3,1,Sta92,1
3,1,Sta93,1
3,1,Sta94,1
3,1,Sta95,1
3,1,Sta96,1
3,1,Sta97,1
3,1,Sta98,1
3,1,Sta99,2
3,2,Sta1,5
3,2,Sta10,1
3,2,Sta100,2
3,2,Sta101,2
3,2,Sta103,2
3,2,Sta104,8
3,2,Sta107,6
3,2,Sta108,8
3,2,Sta109,4
3,2,Sta11,3
3,2,Sta110,1
3,2,Sta111,4
3,2,Sta113,3
3,2,Sta114,4
3,2,Sta115,17
3,2,Sta117,7
3,2,Sta118,8
3,2,Sta119,3
3,2,Sta12,5
3,2,Sta120,5
3,2,Sta121,1
3,2,Sta122,13
3,2,Sta123,5
3,2,Sta125,1
3,2,Sta127,7
3,2,Sta128,2
3,2,Sta129,7
3,2,Sta130,3
3,2,Sta131,1
3,2,Sta134,33
3,2,Sta135,7
3,2,Sta136,6
3,2,Sta137,6
3,2,Sta138,2
3,2,Sta14,1
3,2,Sta141,4
3,2,Sta142,8
3,2,Sta143,4
3,2,Sta144,2
3,2,Sta146,11
3,2,Sta147,1
3,2,Sta148,2
3,2,Sta149,4
3,2,Sta15,4
3,2,Sta151,4
3,2,Sta152,2
3,2,Sta153,3
3,2,Sta154,1
3,2,Sta156,1
3,2,Sta157,3
3,2,Sta158,7
3,2,Sta16,1
3,2,Sta160,2
3,2,Sta161,2
3,2,Sta162,8
3,2,Sta163,1
3,2,Sta167,4
3,2,Sta168,2
3,2,Sta17,6
3,2,Sta2,2
3,2,Sta20,27
3,2,Sta21,3
3,2,Sta22,4
3,2,Sta23,9
3,2,Sta25,6
3,2,Sta27,9
3,2,Sta28,14
3,2,Sta29,10
3,2,Sta31,2
3,2,Sta32,7
3,2,Sta33,2
3,2,Sta34,2
3,2,Sta35,5
3,2,Sta36,5
3,2,Sta37,2
3,2,Sta4,1
3,2,Sta40,4
3,2,Sta41,8
3,2,Sta42,11
3,2,Sta43,1
3,2,Sta44,7
3,2,Sta46,3
3,2,Sta47,8
3,2,Sta48,1
3,2,Sta49,5
3,2,Sta5,12
3,2,Sta50,1
3,2,Sta51,1
3,2,Sta54,4
3,2,Sta55,5
3,2,Sta56,3
3,2,Sta59,1
3,2,Sta6,1
3,2,Sta60,1
3,2,Sta61,6
3,2,Sta63,22
3,2,Sta64,7
3,2,Sta65,3
3,2,Sta66,1
3,2,Sta67,4
3,2,Sta68,4
3,2,Sta69,3
3,2,Sta70,7
3,2,Sta72,3
3,2,Sta74,6
3,2,Sta75,2
3,2,Sta76,4
3,2,Sta77,1
3,2,Sta79,4
3,2,Sta80,3
3,2,Sta83,4
3,2,Sta84,1
3,2,Sta85,3
3,2,Sta86,2
3,2,Sta87,17
3,2,Sta88,14
3,2,Sta9,1
3,2,Sta90,8
3,2,Sta91,1
3,2,Sta92,4
3,2,Sta93,3
3,2,Sta94,1
3,2,Sta95,6
3,2,Sta97,3
3,2,Sta99,10
3,3,Sta1,3
3,3,Sta100,5
3,3,Sta101,2
3,3,Sta103,1
3,3,Sta104,8
3,3,Sta106,1
3,3,Sta107,9
3,3,Sta108,11
3,3,Sta109,4
3,3,Sta11,2
3,3,Sta110,4
3,3,Sta111,2
3,3,Sta113,5
3,3,Sta114,7
3,3,Sta115,8
3,3,Sta117,9
3,3,Sta118,7
3,3,Sta119,4
3,3,Sta12,8
3,3,Sta120,6
3,3,Sta121,3
3,3,Sta122,13
3,3,Sta123,6
3,3,Sta125,5
3,3,Sta126,17
3,3,Sta127,6
3,3,Sta128,1
3,3,Sta129,11
3,3,Sta130,4
3,3,Sta131,3
3,3,Sta133,1
3,3,Sta134,32
3,3,Sta135,7
3,3,Sta136,5
3,3,Sta137,4
3,3,Sta139,1
3,3,Sta14,4
3,3,Sta141,6
3,3,Sta142,5
3,3,Sta143,2
3,3,Sta144,2
3,3,Sta145,1
3,3,Sta146,11
3,3,Sta147,1
3,3,Sta148,2
3,3,Sta149,2
3,3,Sta15,1
3,3,Sta153,1
3,3,Sta154,6
3,3,Sta157,1
3,3,Sta158,2
3,3,Sta159,1
3,3,Sta16,3
3,3,Sta160,4
3,3,Sta161,4
3,3,Sta162,9
3,3,Sta163,3
3,3,Sta166,1
3,3,Sta167,5
3,3,Sta168,5
3,3,Sta17,6
3,3,Sta18,1
3,3,Sta2,1
3,3,Sta20,18
3,3,Sta22,5
3,3,Sta23,7
3,3,Sta25,8
3,3,Sta26,1
3,3,Sta27,3
3,3,Sta28,5
3,3,Sta29,5
3,3,Sta3,1
3,3,Sta30,5
3,3,Sta31,2
3,3,Sta32,2
3,3,Sta34,2
3,3,Sta35,1
3,3,Sta36,3
3,3,Sta37,1
3,3,Sta39,2
3,3,Sta4,2
3,3,Sta40,8
3,3,Sta41,7
3,3,Sta42,6
3,3,Sta44,5
3,3,Sta46,2
3,3,Sta47,8
3,3,Sta48,1
3,3,Sta49,6
3,3,Sta5,17
3,3,Sta50,3
3,3,Sta52,1
3,3,Sta54,3
3,3,Sta55,5
3,3,Sta56,4
3,3,Sta59,3
3,3,Sta61,5
3,3,Sta62,1
3,3,Sta63,23
3,3,Sta64,6
3,3,Sta65,1
3,3,Sta66,1
3,3,Sta67,4
3,3,Sta68,5
3,3,Sta69,2
3,3,Sta7,1
3,3,Sta70,2
3,3,Sta71,1
3,3,Sta72,3
3,3,Sta73,1
3,3,Sta74,10
3,3,Sta75,2
3,3,Sta76,7
3,3,Sta77,2
3,3,Sta79,4
3,3,Sta80,5
3,3,Sta81,3
3,3,Sta83,6
3,3,Sta84,6
3,3,Sta85,5
3,3,Sta86,3
3,3,Sta87,14
3,3,Sta88,6
3,3,Sta89,11
3,3,Sta9,3
3,3,Sta90,6
3,3,Sta91,1
3,3,Sta92,2
3,3,Sta93,2
3,3,Sta94,1
3,3,Sta95,2
3,3,Sta97,2
3,3,Sta98,2
3,3,Sta99,2
3,4,Sta1,3
3,4,Sta100,6
3,4,Sta101,1
3,4,Sta103,2
3,4,Sta104,9
3,4,Sta106,1
3,4,Sta107,9
3,4,Sta108,8
3,4,Sta109,1
3,4,Sta11,3
3,4,Sta110,1
3,4,Sta111,3
3,4,Sta113,6
3,4,Sta114,7
3,4,Sta115,6
3,4,Sta117,8
3,4,Sta118,4
3,4,Sta119,2
3,4,Sta12,9
3,4,Sta120,2
